ID	X	Y	Z
3556	424166.6667	385500	1645
3557	424333.3333	385500	1645
3558	424500	385500	1645
3559	424666.6667	385500	1645
3560	424833.3333	385500	1645
3561	425000	385500	1645
3562	425166.6667	385500	1645
3563	425333.3333	385500	1645
3564	425500	385500	1645
3565	425666.6667	385500	1645
3566	425833.3333	385500	1645
3567	426000	385500	1645
3568	426166.6667	385500	1645
3569	426333.3333	385500	1645
3570	426500	385500	1645
3571	426666.6667	385500	1645
3572	426833.3333	385500	1645
3573	427000	385500	1645
3574	427166.6667	385500	1645
3575	427333.3333	385500	1645
3576	427500	385500	1645
3577	427666.6667	385500	1645
3578	427833.3333	385500	1645
3579	428000	385500	1645
3580	428166.6667	385500	1645
3581	428333.3333	385500	1645
3582	428500	385500	1645
3583	428666.6667	385500	1645
3584	428833.3333	385500	1645
3585	429000	385500	1645
3586	429166.6667	385500	1645
3587	429333.3333	385500	1645
3588	429500	385500	1645
3589	429666.6667	385500	1645
3590	429833.3333	385500	1645
3591	430000	385500	1645
3592	430166.6667	385500	1645
3593	430333.3333	385500	1645
3594	430500	385500	1645
3595	430666.6667	385500	1645
3596	430833.3333	385500	1645
3597	431000	385500	1645
3598	431166.6667	385500	1645
3599	431333.3333	385500	1645
3600	431500	385500	1645
3601	431666.6667	385500	1645
3602	431833.3333	385500	1645
3603	432000	385500	1645
3604	432166.6667	385500	1645
3605	432333.3333	385500	1645
3606	432500	385500	1645
3607	432666.6667	385500	1645
3608	432833.3333	385500	1645
3609	433000	385500	1645
3610	433166.6667	385500	1651
3611	433333.3333	385500	1725
3612	433500	385500	1769
3613	433666.6667	385500	1796
3614	433833.3333	385500	1808
3615	434000	385500	1873
3616	434166.6667	385500	1890
3617	434333.3333	385500	1856
3618	434500	385500	1958
3619	434666.6667	385500	2012
3620	434833.3333	385500	2125
3621	435000	385500	2145
3622	435166.6667	385500	2197
3623	435333.3333	385500	2232
3624	435500	385500	2237
3625	435666.6667	385500	2268
3626	435833.3333	385500	2337
3627	436000	385500	2261
3628	436166.6667	385500	2242
3629	436333.3333	385500	2244
3630	436500	385500	2257
3631	436666.6667	385500	2260
3632	436833.3333	385500	2256
3633	437000	385500	2175
3634	437166.6667	385500	2163
3635	437333.3333	385500	2121
3636	437500	385500	2115
3637	437666.6667	385500	2159
3638	437833.3333	385500	2193
3639	438000	385500	2333
3640	438166.6667	385500	2379
3641	421000	385333.3333	1691
3642	421166.6667	385333.3333	1703
3643	421333.3333	385333.3333	1704
3644	421500	385333.3333	1731
3645	421666.6667	385333.3333	1821
3646	421833.3333	385333.3333	1845
3647	422000	385333.3333	1961
3648	422166.6667	385333.3333	2077
3649	422333.3333	385333.3333	1834
3650	422500	385333.3333	1813
3651	422666.6667	385333.3333	1784
3652	422833.3333	385333.3333	1737
3653	423000	385333.3333	1695
3654	423166.6667	385333.3333	1688
3655	423333.3333	385333.3333	1704
3656	423500	385333.3333	1665
3657	423666.6667	385333.3333	1645
3658	423833.3333	385333.3333	1645
3659	424000	385333.3333	1645
3660	424166.6667	385333.3333	1645
3661	424333.3333	385333.3333	1645
3662	424500	385333.3333	1645
3663	424666.6667	385333.3333	1645
3664	424833.3333	385333.3333	1645
3665	425000	385333.3333	1645
3666	425166.6667	385333.3333	1645
3667	425333.3333	385333.3333	1645
3668	425500	385333.3333	1645
3669	425666.6667	385333.3333	1645
3670	425833.3333	385333.3333	1645
3671	426000	385333.3333	1645
3672	426166.6667	385333.3333	1645
3673	426333.3333	385333.3333	1645
3674	426500	385333.3333	1645
3675	426666.6667	385333.3333	1645
3676	426833.3333	385333.3333	1645
3677	427000	385333.3333	1645
3678	427166.6667	385333.3333	1645
3679	427333.3333	385333.3333	1645
3680	427500	385333.3333	1645
3681	427666.6667	385333.3333	1645
3682	427833.3333	385333.3333	1645
3683	428000	385333.3333	1645
3684	428166.6667	385333.3333	1645
3685	428333.3333	385333.3333	1645
3686	428500	385333.3333	1645
3687	428666.6667	385333.3333	1645
3688	428833.3333	385333.3333	1645
3689	429000	385333.3333	1645
3690	429166.6667	385333.3333	1645
3691	429333.3333	385333.3333	1645
3692	429500	385333.3333	1645
3693	429666.6667	385333.3333	1645
3694	429833.3333	385333.3333	1645
3695	430000	385333.3333	1645
3696	430166.6667	385333.3333	1645
3697	430333.3333	385333.3333	1645
3698	430500	385333.3333	1645
3699	430666.6667	385333.3333	1645
3700	430833.3333	385333.3333	1645
3701	431000	385333.3333	1645
3702	431166.6667	385333.3333	1645
3703	431333.3333	385333.3333	1645
3704	431500	385333.3333	1645
3705	431666.6667	385333.3333	1645
3706	431833.3333	385333.3333	1645
3707	432000	385333.3333	1645
3708	432166.6667	385333.3333	1645
3709	432333.3333	385333.3333	1645
3710	432500	385333.3333	1645
3711	432666.6667	385333.3333	1645
3712	432833.3333	385333.3333	1645
3713	433000	385333.3333	1645
3714	433166.6667	385333.3333	1647
3715	433333.3333	385333.3333	1665
3716	433500	385333.3333	1689
3717	433666.6667	385333.3333	1697
3718	433833.3333	385333.3333	1716
3719	434000	385333.3333	1781
3720	434166.6667	385333.3333	1777
3721	434333.3333	385333.3333	1776
3722	434500	385333.3333	1841
3723	434666.6667	385333.3333	1886
3724	434833.3333	385333.3333	2032
3725	435000	385333.3333	2132
3726	435166.6667	385333.3333	2072
3727	435333.3333	385333.3333	2115
3728	435500	385333.3333	2165
3729	435666.6667	385333.3333	2258
3730	435833.3333	385333.3333	2410
3731	436000	385333.3333	2291
3732	436166.6667	385333.3333	2279
3733	436333.3333	385333.3333	2358
3734	436500	385333.3333	2395
3735	436666.6667	385333.3333	2450
3736	436833.3333	385333.3333	2341
3737	437000	385333.3333	2303
3738	437166.6667	385333.3333	2382
3739	437333.3333	385333.3333	2247
3740	437500	385333.3333	2228
3741	437666.6667	385333.3333	2357
3742	437833.3333	385333.3333	2319
3743	438000	385333.3333	2445
3744	438166.6667	385333.3333	2344
3745	421000	385166.6667	1739
3746	421166.6667	385166.6667	1758
3747	421333.3333	385166.6667	1750
3748	421500	385166.6667	1745
3749	421666.6667	385166.6667	1773
3750	421833.3333	385166.6667	1791
3751	422000	385166.6667	1786
3752	422166.6667	385166.6667	1795
3753	422333.3333	385166.6667	1795
3754	422500	385166.6667	1782
3755	422666.6667	385166.6667	1761
3756	422833.3333	385166.6667	1671
3757	423000	385166.6667	1651
3758	423166.6667	385166.6667	1645
3759	423333.3333	385166.6667	1645
3760	423500	385166.6667	1645
3761	423666.6667	385166.6667	1645
3762	423833.3333	385166.6667	1645
3763	424000	385166.6667	1645
3764	424166.6667	385166.6667	1649
3765	424333.3333	385166.6667	1654
3766	424500	385166.6667	1653
3767	424666.6667	385166.6667	1645
3768	424833.3333	385166.6667	1645
3769	425000	385166.6667	1645
3770	425166.6667	385166.6667	1645
3771	425333.3333	385166.6667	1645
3772	425500	385166.6667	1645
3773	425666.6667	385166.6667	1645
3774	425833.3333	385166.6667	1645
3775	426000	385166.6667	1645
3776	426166.6667	385166.6667	1645
3777	426333.3333	385166.6667	1645
3778	426500	385166.6667	1645
3779	426666.6667	385166.6667	1645
3780	426833.3333	385166.6667	1645
3781	427000	385166.6667	1645
3782	427166.6667	385166.6667	1645
3783	427333.3333	385166.6667	1645
3784	427500	385166.6667	1645
3785	427666.6667	385166.6667	1645
3786	427833.3333	385166.6667	1645
3787	428000	385166.6667	1645
3788	428166.6667	385166.6667	1645
3789	428333.3333	385166.6667	1645
3790	428500	385166.6667	1645
3791	428666.6667	385166.6667	1645
3792	428833.3333	385166.6667	1645
3793	429000	385166.6667	1645
3794	429166.6667	385166.6667	1645
3795	429333.3333	385166.6667	1645
3796	429500	385166.6667	1645
3797	429666.6667	385166.6667	1645
3798	429833.3333	385166.6667	1645
3799	430000	385166.6667	1645
3800	430166.6667	385166.6667	1645
3801	430333.3333	385166.6667	1645
3802	430500	385166.6667	1645
3803	430666.6667	385166.6667	1645
3804	430833.3333	385166.6667	1645
3805	431000	385166.6667	1645
3806	431166.6667	385166.6667	1645
3807	431333.3333	385166.6667	1645
3808	431500	385166.6667	1645
3809	431666.6667	385166.6667	1645
3810	431833.3333	385166.6667	1645
3811	432000	385166.6667	1645
3812	432166.6667	385166.6667	1645
3813	432333.3333	385166.6667	1645
3814	432500	385166.6667	1645
3815	432666.6667	385166.6667	1645
3816	432833.3333	385166.6667	1645
3817	433000	385166.6667	1645
3818	433166.6667	385166.6667	1647
3819	433333.3333	385166.6667	1656
3820	433500	385166.6667	1667
3821	433666.6667	385166.6667	1681
3822	433833.3333	385166.6667	1707
3823	434000	385166.6667	1828
3824	434166.6667	385166.6667	1786
3825	434333.3333	385166.6667	1766
3826	434500	385166.6667	1792
3827	434666.6667	385166.6667	1830
3828	434833.3333	385166.6667	1949
3829	435000	385166.6667	1977
3830	435166.6667	385166.6667	2071
3831	435333.3333	385166.6667	2263
3832	435500	385166.6667	2316
3833	435666.6667	385166.6667	2219
3834	435833.3333	385166.6667	2346
3835	436000	385166.6667	2392
3836	436166.6667	385166.6667	2426
3837	436333.3333	385166.6667	2505
3838	436500	385166.6667	2616
3839	436666.6667	385166.6667	2625
3840	436833.3333	385166.6667	2567
3841	437000	385166.6667	2438
3842	437166.6667	385166.6667	2494
3843	437333.3333	385166.6667	2280
3844	437500	385166.6667	2320
3845	437666.6667	385166.6667	2543
3846	437833.3333	385166.6667	2619
3847	438000	385166.6667	2502
3848	438166.6667	385166.6667	2336
3849	421000	385000	1828
3850	421166.6667	385000	1840
3851	421333.3333	385000	1959
3852	421500	385000	1883
3853	421666.6667	385000	1797
3854	421833.3333	385000	1785
3855	422000	385000	1786
3856	422166.6667	385000	1787
3857	422333.3333	385000	1818
3858	422500	385000	1909
3859	422666.6667	385000	1851
3860	422833.3333	385000	1667
3861	423000	385000	1645
3862	423166.6667	385000	1645
3863	423333.3333	385000	1647
3864	423500	385000	1673
3865	423666.6667	385000	1738
3866	423833.3333	385000	1659
3867	424000	385000	1648
3868	424166.6667	385000	1764
3869	424333.3333	385000	1796
3870	424500	385000	1792
3871	424666.6667	385000	1645
3872	424833.3333	385000	1645
3873	425000	385000	1645
3874	425166.6667	385000	1645
3875	425333.3333	385000	1647
3876	425500	385000	1671
3877	425666.6667	385000	1689
3878	425833.3333	385000	1645
3879	426000	385000	1645
3880	426166.6667	385000	1645
3881	426333.3333	385000	1645
3882	426500	385000	1645
3883	426666.6667	385000	1645
3884	426833.3333	385000	1645
3885	427000	385000	1645
3886	427166.6667	385000	1645
3887	427333.3333	385000	1645
3888	427500	385000	1645
3889	427666.6667	385000	1645
3890	427833.3333	385000	1645
3891	428000	385000	1645
3892	428166.6667	385000	1645
3893	428333.3333	385000	1645
3894	428500	385000	1693
3895	428666.6667	385000	1703
3896	428833.3333	385000	1645
3897	429000	385000	1645
3898	429166.6667	385000	1645
3899	429333.3333	385000	1645
3900	429500	385000	1645
3901	429666.6667	385000	1645
3902	429833.3333	385000	1645
3903	430000	385000	1645
3904	430166.6667	385000	1645
3905	430333.3333	385000	1645
3906	430500	385000	1645
3907	430666.6667	385000	1645
3908	430833.3333	385000	1645
3909	431000	385000	1645
3910	431166.6667	385000	1645
3911	431333.3333	385000	1645
3912	431500	385000	1645
3913	431666.6667	385000	1645
3914	431833.3333	385000	1645
3915	432000	385000	1645
3916	432166.6667	385000	1645
3917	432333.3333	385000	1645
3918	432500	385000	1645
3919	432666.6667	385000	1645
3920	432833.3333	385000	1645
3921	433000	385000	1645
3922	433166.6667	385000	1645
3923	433333.3333	385000	1654
3924	433500	385000	1666
3925	433666.6667	385000	1681
3926	433833.3333	385000	1706
3927	434000	385000	1732
3928	434166.6667	385000	1751
3929	434333.3333	385000	1775
3930	434500	385000	1841
3931	434666.6667	385000	1951
3932	434833.3333	385000	2043
3933	435000	385000	2162
3934	435166.6667	385000	2264
3935	435333.3333	385000	2496
3936	435500	385000	2536
3937	435666.6667	385000	2467
3938	435833.3333	385000	2543
3939	436000	385000	2482
3940	436166.6667	385000	2578
3941	436333.3333	385000	2614
3942	436500	385000	2665
3943	436666.6667	385000	2783
3944	436833.3333	385000	2804
3945	437000	385000	2750
3946	437166.6667	385000	2552
3947	437333.3333	385000	2343
3948	437500	385000	2417
3949	437666.6667	385000	2527
3950	437833.3333	385000	2549
3951	438000	385000	2447
3952	438166.6667	385000	2348
3953	421000	384833.3333	1950
3954	421166.6667	384833.3333	1978
3955	421333.3333	384833.3333	2039
3956	421500	384833.3333	1883
3957	421666.6667	384833.3333	1796
3958	421833.3333	384833.3333	1805
3959	422000	384833.3333	1868
3960	422166.6667	384833.3333	1854
3961	422333.3333	384833.3333	1878
3962	422500	384833.3333	2005
3963	422666.6667	384833.3333	1850
3964	422833.3333	384833.3333	1788
3965	423000	384833.3333	1680
3966	423166.6667	384833.3333	1687
3967	423333.3333	384833.3333	1754
3968	423500	384833.3333	1876
3969	423666.6667	384833.3333	1818
3970	423833.3333	384833.3333	1694
3971	424000	384833.3333	1765
3972	424166.6667	384833.3333	1858
3973	424333.3333	384833.3333	1818
3974	424500	384833.3333	1740
3975	424666.6667	384833.3333	1645
3976	424833.3333	384833.3333	1645
3977	425000	384833.3333	1645
3978	425166.6667	384833.3333	1647
3979	425333.3333	384833.3333	1669
3980	425500	384833.3333	1780
3981	425666.6667	384833.3333	1822
3982	425833.3333	384833.3333	1803
3983	426000	384833.3333	1710
3984	426166.6667	384833.3333	1682
3985	426333.3333	384833.3333	1711
3986	426500	384833.3333	1679
3987	426666.6667	384833.3333	1647
3988	426833.3333	384833.3333	1645
3989	427000	384833.3333	1645
3990	427166.6667	384833.3333	1645
3991	427333.3333	384833.3333	1645
3992	427500	384833.3333	1645
3993	427666.6667	384833.3333	1645
3994	427833.3333	384833.3333	1646
3995	428000	384833.3333	1645
3996	428166.6667	384833.3333	1645
3997	428333.3333	384833.3333	1645
3998	428500	384833.3333	1670
3999	428666.6667	384833.3333	1674
4000	428833.3333	384833.3333	1645
4001	429000	384833.3333	1645
4002	429166.6667	384833.3333	1645
4003	429333.3333	384833.3333	1645
4004	429500	384833.3333	1645
4005	429666.6667	384833.3333	1645
4006	429833.3333	384833.3333	1645
4007	430000	384833.3333	1645
4008	430166.6667	384833.3333	1645
4009	430333.3333	384833.3333	1645
4010	430500	384833.3333	1645
4011	430666.6667	384833.3333	1645
4012	430833.3333	384833.3333	1645
4013	431000	384833.3333	1645
4014	431166.6667	384833.3333	1645
4015	431333.3333	384833.3333	1645
4016	431500	384833.3333	1645
4017	431666.6667	384833.3333	1645
4018	431833.3333	384833.3333	1645
4019	432000	384833.3333	1645
4020	432166.6667	384833.3333	1645
4021	432333.3333	384833.3333	1645
4022	432500	384833.3333	1645
4023	432666.6667	384833.3333	1645
4024	432833.3333	384833.3333	1645
4025	433000	384833.3333	1645
4026	433166.6667	384833.3333	1645
4027	433333.3333	384833.3333	1655
4028	433500	384833.3333	1669
4029	433666.6667	384833.3333	1688
4030	433833.3333	384833.3333	1713
4031	434000	384833.3333	1736
4032	434166.6667	384833.3333	1778
4033	434333.3333	384833.3333	1832
4034	434500	384833.3333	1980
4035	434666.6667	384833.3333	2248
4036	434833.3333	384833.3333	2295
4037	435000	384833.3333	2562
4038	435166.6667	384833.3333	2513
4039	435333.3333	384833.3333	2667
4040	435500	384833.3333	2662
4041	435666.6667	384833.3333	2590
4042	435833.3333	384833.3333	2675
4043	436000	384833.3333	2552
4044	436166.6667	384833.3333	2569
4045	436333.3333	384833.3333	2565
4046	436500	384833.3333	2579
4047	436666.6667	384833.3333	2659
4048	436833.3333	384833.3333	2694
4049	437000	384833.3333	2613
4050	437166.6667	384833.3333	2512
4051	437333.3333	384833.3333	2431
4052	437500	384833.3333	2600
4053	437666.6667	384833.3333	2696
4054	437833.3333	384833.3333	2613
4055	438000	384833.3333	2459
4056	438166.6667	384833.3333	2406
4057	421000	384666.6667	2055
4058	421166.6667	384666.6667	2102
4059	421333.3333	384666.6667	2087
4060	421500	384666.6667	1837
4061	421666.6667	384666.6667	1852
4062	421833.3333	384666.6667	1926
4063	422000	384666.6667	2042
4064	422166.6667	384666.6667	2201
4065	422333.3333	384666.6667	2197
4066	422500	384666.6667	2035
4067	422666.6667	384666.6667	1888
4068	422833.3333	384666.6667	1830
4069	423000	384666.6667	1809
4070	423166.6667	384666.6667	1744
4071	423333.3333	384666.6667	1929
4072	423500	384666.6667	1871
4073	423666.6667	384666.6667	1978
4074	423833.3333	384666.6667	1849
4075	424000	384666.6667	1919
4076	424166.6667	384666.6667	1872
4077	424333.3333	384666.6667	1826
4078	424500	384666.6667	1696
4079	424666.6667	384666.6667	1658
4080	424833.3333	384666.6667	1806
4081	425000	384666.6667	1731
4082	425166.6667	384666.6667	1824
4083	425333.3333	384666.6667	1893
4084	425500	384666.6667	1844
4085	425666.6667	384666.6667	1939
4086	425833.3333	384666.6667	1832
4087	426000	384666.6667	1724
4088	426166.6667	384666.6667	1712
4089	426333.3333	384666.6667	1723
4090	426500	384666.6667	1876
4091	426666.6667	384666.6667	1702
4092	426833.3333	384666.6667	1645
4093	427000	384666.6667	1645
4094	427166.6667	384666.6667	1645
4095	427333.3333	384666.6667	1645
4096	427500	384666.6667	1645
4097	427666.6667	384666.6667	1645
4098	427833.3333	384666.6667	1676
4099	428000	384666.6667	1850
4100	428166.6667	384666.6667	1850
4101	428333.3333	384666.6667	1817
4102	428500	384666.6667	1875
4103	428666.6667	384666.6667	1709
4104	428833.3333	384666.6667	1649
4105	429000	384666.6667	1645
4106	429166.6667	384666.6667	1645
4107	429333.3333	384666.6667	1645
4108	429500	384666.6667	1645
4109	429666.6667	384666.6667	1645
4110	429833.3333	384666.6667	1645
4111	430000	384666.6667	1645
4112	430166.6667	384666.6667	1645
4113	430333.3333	384666.6667	1645
4114	430500	384666.6667	1645
4115	430666.6667	384666.6667	1645
4116	430833.3333	384666.6667	1645
4117	431000	384666.6667	1645
4118	431166.6667	384666.6667	1645
4119	431333.3333	384666.6667	1645
4120	431500	384666.6667	1645
4121	431666.6667	384666.6667	1645
4122	431833.3333	384666.6667	1645
4123	432000	384666.6667	1645
4124	432166.6667	384666.6667	1645
4125	432333.3333	384666.6667	1645
4126	432500	384666.6667	1645
4127	432666.6667	384666.6667	1645
4128	432833.3333	384666.6667	1645
4129	433000	384666.6667	1645
4130	433166.6667	384666.6667	1646
4131	433333.3333	384666.6667	1654
4132	433500	384666.6667	1674
4133	433666.6667	384666.6667	1729
4134	433833.3333	384666.6667	1742
4135	434000	384666.6667	1765
4136	434166.6667	384666.6667	1812
4137	434333.3333	384666.6667	1891
4138	434500	384666.6667	2104
4139	434666.6667	384666.6667	2446
4140	434833.3333	384666.6667	2505
4141	435000	384666.6667	2929
4142	435166.6667	384666.6667	2871
4143	435333.3333	384666.6667	2662
4144	435500	384666.6667	2558
4145	435666.6667	384666.6667	2549
4146	435833.3333	384666.6667	2585
4147	436000	384666.6667	2549
4148	436166.6667	384666.6667	2555
4149	436333.3333	384666.6667	2561
4150	436500	384666.6667	2537
4151	436666.6667	384666.6667	2583
4152	436833.3333	384666.6667	2709
4153	437000	384666.6667	2751
4154	437166.6667	384666.6667	2634
4155	437333.3333	384666.6667	2554
4156	437500	384666.6667	2623
4157	437666.6667	384666.6667	2693
4158	437833.3333	384666.6667	2651
4159	438000	384666.6667	2517
4160	438166.6667	384666.6667	2481
4161	421000	384500	2118
4162	421166.6667	384500	2051
4163	421333.3333	384500	1892
4164	421500	384500	1742
4165	421666.6667	384500	1917
4166	421833.3333	384500	2145
4167	422000	384500	2310
4168	422166.6667	384500	2444
4169	422333.3333	384500	2413
4170	422500	384500	2263
4171	422666.6667	384500	2091
4172	422833.3333	384500	2067
4173	423000	384500	2052
4174	423166.6667	384500	1796
4175	423333.3333	384500	1839
4176	423500	384500	1843
4177	423666.6667	384500	1903
4178	423833.3333	384500	1906
4179	424000	384500	1899
4180	424166.6667	384500	2090
4181	424333.3333	384500	2107
4182	424500	384500	1851
4183	424666.6667	384500	2053
4184	424833.3333	384500	2118
4185	425000	384500	2146
4186	425166.6667	384500	2097
4187	425333.3333	384500	1959
4188	425500	384500	1851
4189	425666.6667	384500	1815
4190	425833.3333	384500	1783
4191	426000	384500	1727
4192	426166.6667	384500	1718
4193	426333.3333	384500	1712
4194	426500	384500	1752
4195	426666.6667	384500	1820
4196	426833.3333	384500	1645
4197	427000	384500	1645
4198	427166.6667	384500	1645
4199	427333.3333	384500	1645
4200	427500	384500	1645
4201	427666.6667	384500	1646
4202	427833.3333	384500	1679
4203	428000	384500	1975
4204	428166.6667	384500	2199
4205	428333.3333	384500	1913
4206	428500	384500	1823
4207	428666.6667	384500	1730
4208	428833.3333	384500	1683
4209	429000	384500	1663
4210	429166.6667	384500	1654
4211	429333.3333	384500	1645
4212	429500	384500	1645
4213	429666.6667	384500	1645
4214	429833.3333	384500	1645
4215	430000	384500	1645
4216	430166.6667	384500	1645
4217	430333.3333	384500	1645
4218	430500	384500	1645
4219	430666.6667	384500	1645
4220	430833.3333	384500	1645
4221	431000	384500	1645
4222	431166.6667	384500	1645
4223	431333.3333	384500	1645
4224	431500	384500	1645
4225	431666.6667	384500	1645
4226	431833.3333	384500	1645
4227	432000	384500	1645
4228	432166.6667	384500	1645
4229	432333.3333	384500	1645
4230	432500	384500	1645
4231	432666.6667	384500	1645
4232	432833.3333	384500	1645
4233	433000	384500	1645
4234	433166.6667	384500	1646
4235	433333.3333	384500	1664
4236	433500	384500	1742
4237	433666.6667	384500	1860
4238	433833.3333	384500	1890
4239	434000	384500	1860
4240	434166.6667	384500	1835
4241	434333.3333	384500	1897
4242	434500	384500	2071
4243	434666.6667	384500	2224
4244	434833.3333	384500	2570
4245	435000	384500	2731
4246	435166.6667	384500	2587
4247	435333.3333	384500	2576
4248	435500	384500	2469
4249	435666.6667	384500	2604
4250	435833.3333	384500	2592
4251	436000	384500	2476
4252	436166.6667	384500	2414
4253	436333.3333	384500	2446
4254	436500	384500	2347
4255	436666.6667	384500	2427
4256	436833.3333	384500	2549
4257	437000	384500	2524
4258	437166.6667	384500	2647
4259	437333.3333	384500	2767
4260	437500	384500	2757
4261	437666.6667	384500	2628
4262	437833.3333	384500	2479
4263	438000	384500	2425
4264	438166.6667	384500	2482
4265	421000	384333.3333	1915
4266	421166.6667	384333.3333	1819
4267	421333.3333	384333.3333	1669
4268	421500	384333.3333	1694
4269	421666.6667	384333.3333	1791
4270	421833.3333	384333.3333	1869
4271	422000	384333.3333	1967
4272	422166.6667	384333.3333	2210
4273	422333.3333	384333.3333	2280
4274	422500	384333.3333	2125
4275	422666.6667	384333.3333	1916
4276	422833.3333	384333.3333	1918
4277	423000	384333.3333	1921
4278	423166.6667	384333.3333	1854
4279	423333.3333	384333.3333	2132
4280	423500	384333.3333	1942
4281	423666.6667	384333.3333	2170
4282	423833.3333	384333.3333	2229
4283	424000	384333.3333	2273
4284	424166.6667	384333.3333	2279
4285	424333.3333	384333.3333	2419
4286	424500	384333.3333	2093
4287	424666.6667	384333.3333	2383
4288	424833.3333	384333.3333	2300
4289	425000	384333.3333	2171
4290	425166.6667	384333.3333	2119
4291	425333.3333	384333.3333	2166
4292	425500	384333.3333	1882
4293	425666.6667	384333.3333	1818
4294	425833.3333	384333.3333	1751
4295	426000	384333.3333	1820
4296	426166.6667	384333.3333	1854
4297	426333.3333	384333.3333	1945
4298	426500	384333.3333	1940
4299	426666.6667	384333.3333	1863
4300	426833.3333	384333.3333	1683
4301	427000	384333.3333	1751
4302	427166.6667	384333.3333	1958
4303	427333.3333	384333.3333	1963
4304	427500	384333.3333	1931
4305	427666.6667	384333.3333	2081
4306	427833.3333	384333.3333	2113
4307	428000	384333.3333	2319
4308	428166.6667	384333.3333	2541
4309	428333.3333	384333.3333	2307
4310	428500	384333.3333	2316
4311	428666.6667	384333.3333	2053
4312	428833.3333	384333.3333	1877
4313	429000	384333.3333	1738
4314	429166.6667	384333.3333	1704
4315	429333.3333	384333.3333	1649
4316	429500	384333.3333	1645
4317	429666.6667	384333.3333	1645
4318	429833.3333	384333.3333	1645
4319	430000	384333.3333	1645
4320	430166.6667	384333.3333	1645
4321	430333.3333	384333.3333	1645
4322	430500	384333.3333	1645
4323	430666.6667	384333.3333	1645
4324	430833.3333	384333.3333	1645
4325	431000	384333.3333	1645
4326	431166.6667	384333.3333	1645
4327	431333.3333	384333.3333	1645
4328	431500	384333.3333	1645
4329	431666.6667	384333.3333	1645
4330	431833.3333	384333.3333	1645
4331	432000	384333.3333	1645
4332	432166.6667	384333.3333	1645
4333	432333.3333	384333.3333	1645
4334	432500	384333.3333	1646
4335	432666.6667	384333.3333	1645
4336	432833.3333	384333.3333	1645
4337	433000	384333.3333	1647
4338	433166.6667	384333.3333	1673
4339	433333.3333	384333.3333	1770
4340	433500	384333.3333	1864
4341	433666.6667	384333.3333	2024
4342	433833.3333	384333.3333	2053
4343	434000	384333.3333	1942
4344	434166.6667	384333.3333	1942
4345	434333.3333	384333.3333	1973
4346	434500	384333.3333	2010
4347	434666.6667	384333.3333	2112
4348	434833.3333	384333.3333	2238
4349	435000	384333.3333	2329
4350	435166.6667	384333.3333	2405
4351	435333.3333	384333.3333	2433
4352	435500	384333.3333	2371
4353	435666.6667	384333.3333	2423
4354	435833.3333	384333.3333	2407
4355	436000	384333.3333	2307
4356	436166.6667	384333.3333	2232
4357	436333.3333	384333.3333	2250
4358	436500	384333.3333	2214
4359	436666.6667	384333.3333	2265
4360	436833.3333	384333.3333	2337
4361	437000	384333.3333	2477
4362	437166.6667	384333.3333	2576
4363	437333.3333	384333.3333	2663
4364	437500	384333.3333	2587
4365	437666.6667	384333.3333	2510
4366	437833.3333	384333.3333	2477
4367	438000	384333.3333	2335
4368	438166.6667	384333.3333	2310
4369	421000	384166.6667	1691
4370	421166.6667	384166.6667	1632
4371	421333.3333	384166.6667	1717
4372	421500	384166.6667	1995
4373	421666.6667	384166.6667	2055
4374	421833.3333	384166.6667	2003
4375	422000	384166.6667	2020
4376	422166.6667	384166.6667	2183
4377	422333.3333	384166.6667	1971
4378	422500	384166.6667	1882
4379	422666.6667	384166.6667	1813
4380	422833.3333	384166.6667	1840
4381	423000	384166.6667	1838
4382	423166.6667	384166.6667	1942
4383	423333.3333	384166.6667	2256
4384	423500	384166.6667	2054
4385	423666.6667	384166.6667	2327
4386	423833.3333	384166.6667	2735
4387	424000	384166.6667	2532
4388	424166.6667	384166.6667	2493
4389	424333.3333	384166.6667	2692
4390	424500	384166.6667	2593
4391	424666.6667	384166.6667	2495
4392	424833.3333	384166.6667	2276
4393	425000	384166.6667	2076
4394	425166.6667	384166.6667	1961
4395	425333.3333	384166.6667	2021
4396	425500	384166.6667	2104
4397	425666.6667	384166.6667	2028
4398	425833.3333	384166.6667	1800
4399	426000	384166.6667	1885
4400	426166.6667	384166.6667	1942
4401	426333.3333	384166.6667	2035
4402	426500	384166.6667	1951
4403	426666.6667	384166.6667	1850
4404	426833.3333	384166.6667	1917
4405	427000	384166.6667	2003
4406	427166.6667	384166.6667	2039
4407	427333.3333	384166.6667	2196
4408	427500	384166.6667	2472
4409	427666.6667	384166.6667	2746
4410	427833.3333	384166.6667	2795
4411	428000	384166.6667	2547
4412	428166.6667	384166.6667	2209
4413	428333.3333	384166.6667	2255
4414	428500	384166.6667	2215
4415	428666.6667	384166.6667	2060
4416	428833.3333	384166.6667	1788
4417	429000	384166.6667	1652
4418	429166.6667	384166.6667	1660
4419	429333.3333	384166.6667	1645
4420	429500	384166.6667	1645
4421	429666.6667	384166.6667	1645
4422	429833.3333	384166.6667	1645
4423	430000	384166.6667	1645
4424	430166.6667	384166.6667	1645
4425	430333.3333	384166.6667	1645
4426	430500	384166.6667	1645
4427	430666.6667	384166.6667	1645
4428	430833.3333	384166.6667	1645
4429	431000	384166.6667	1645
4430	431166.6667	384166.6667	1645
